Channel,SFD,AttEn,SVDEn,Hjorth,Participant,Condition,Dataset
P3,1.6177127175489843,2.677067086836369,2.315265121173115,1.8761664350455811,sub-010010,Eyes-Open,Lemon
Pz,1.6208100375451506,2.6901870089707707,2.306109135996679,1.9990086791148949,sub-010010,Eyes-Open,Lemon
P4,1.6265356175658707,2.7047681165892925,2.3089400310573245,1.8774002815092925,sub-010010,Eyes-Open,Lemon
P8,1.626439425063967,2.6198987409137073,2.3088342573282574,1.970805589866299,sub-010010,Eyes-Open,Lemon
PO9,1.6313601641005846,2.5909258901543035,2.3057019429015244,2.0844558954101577,sub-010010,Eyes-Open,Lemon
O1,1.614347256337728,2.73951873390392,2.304500508761691,1.9287066086173947,sub-010010,Eyes-Open,Lemon
Oz,1.6142361416288817,2.6557738454638784,2.3014978072019807,2.0272130286809458,sub-010010,Eyes-Open,Lemon
O2,1.6123274036239015,2.6270052184404595,2.3037814293722927,1.9859456626702825,sub-010010,Eyes-Open,Lemon
PO10,1.660514503328046,2.22412271653845,2.3101270253350705,1.9264178997086003,sub-010010,Eyes-Open,Lemon
AF7,1.6431515989525298,2.4663653668482874,2.3038968096795043,2.126396979011351,sub-010010,Eyes-Open,Lemon
AF3,1.6236537937539062,2.4075195596718246,2.3099995148930863,2.0285045968504405,sub-010010,Eyes-Open,Lemon
AF4,1.6358111562981268,2.509477589764721,2.312471725867572,1.9773782985642478,sub-010010,Eyes-Open,Lemon
AF8,1.6433163212248454,2.345832787009258,2.302878482487499,2.0835123651257175,sub-010010,Eyes-Open,Lemon
F5,1.639132913384438,2.4982497229751024,2.316024403654238,1.9183769995959854,sub-010010,Eyes-Open,Lemon
F1,1.6337004866438436,2.5714141238628843,2.3150247185006743,1.8731943779618714,sub-010010,Eyes-Open,Lemon
F2,1.6382098350754992,2.5461221281017234,2.315003316324987,1.8655654387814802,sub-010010,Eyes-Open,Lemon
F6,1.645140176763245,2.3615043012680283,2.316417572915028,1.889102717723873,sub-010010,Eyes-Open,Lemon
FT7,1.6314072524625693,2.55346904272518,2.292693225616414,2.2339159965215276,sub-010010,Eyes-Open,Lemon
FC3,1.6327899427302177,2.5458123565154196,2.3186628558555915,1.796251173540111,sub-010010,Eyes-Open,Lemon
FC4,1.637743878149457,2.483470337495727,2.3201238979492333,1.8042766894867492,sub-010010,Eyes-Open,Lemon
FT8,1.65640514551051,2.3348826158069618,2.3085657530598946,2.0089021348836096,sub-010010,Eyes-Open,Lemon
C5,1.6216624418821075,2.5543539513014157,2.317480123508659,1.890955811971773,sub-010010,Eyes-Open,Lemon
C1,1.6329610310196019,2.5194075337351567,2.3154169261462356,1.7957663151326446,sub-010010,Eyes-Open,Lemon
C2,1.648261971466146,2.510929784395351,2.3141456744390383,1.8728192876702545,sub-010010,Eyes-Open,Lemon
C6,1.67149897073788,2.2105442004159923,2.320732917975841,1.6489250604536354,sub-010010,Eyes-Open,Lemon
TP7,1.6195740301032964,2.5426366693607783,2.309309679589493,2.0757319685198654,sub-010010,Eyes-Open,Lemon
CP3,1.6150407187918345,2.604838670422166,2.3179270632332107,1.8140903087998617,sub-010010,Eyes-Open,Lemon
CPz,1.6354020156277325,2.5351788633351795,2.3017459534332594,2.066473804288212,sub-010010,Eyes-Open,Lemon
CP4,1.6314983308867057,2.62997437364635,2.31135674667809,1.8752397226476374,sub-010010,Eyes-Open,Lemon
TP8,1.6517774468488722,2.3908847536364517,2.3182079501407036,1.883855567923707,sub-010010,Eyes-Open,Lemon
P5,1.6149405386574354,2.6619769539368816,2.313266008334716,1.911170146247602,sub-010010,Eyes-Open,Lemon
P1,1.6249234325750956,2.6638963527958555,2.3124013727055015,1.9370887795158045,sub-010010,Eyes-Open,Lemon
P2,1.6240580646158778,2.6963947847052947,2.3084517214354543,1.9491084833302554,sub-010010,Eyes-Open,Lemon
P6,1.6179869593456795,2.7020354027211337,2.304533131880514,1.8766252170220605,sub-010010,Eyes-Open,Lemon
PO7,1.625019205646539,2.708092458032091,2.3075618691541027,1.9355521718211064,sub-010010,Eyes-Open,Lemon
PO3,1.6117511070996342,2.7513370947859963,2.3053146662388873,1.8760692985091327,sub-010010,Eyes-Open,Lemon
POz,1.6020933531068675,2.774112958434407,2.2964857852742284,1.8859475177593317,sub-010010,Eyes-Open,Lemon
PO4,1.6023503258593599,2.771041591748059,2.2966788276377272,1.886731569117394,sub-010010,Eyes-Open,Lemon
PO8,1.6154794868904083,2.6396550721821774,2.3025067991271237,1.944782955657122,sub-010010,Eyes-Open,Lemon
Fp1,1.657400116575911,2.84141854371132,2.214921678308706,1.485296044956261,sub-010012,Eyes-Closed,Lemon
Fp2,1.6549210380923036,2.7788778292246064,2.2212584660960513,1.5629509855368444,sub-010012,Eyes-Closed,Lemon
F7,1.6577771925298537,2.852323217770486,2.2161323559812516,1.481947552344608,sub-010012,Eyes-Closed,Lemon
F3,1.6609536127154279,2.8331338486380098,2.2215253056984565,1.4925298078275386,sub-010012,Eyes-Closed,Lemon
Fz,1.6599473226258192,2.8455679672995196,2.2304693129055853,1.4982086429614048,sub-010012,Eyes-Closed,Lemon
F4,1.6669043617401746,2.821330093389724,2.2235801045774193,1.505749956490731,sub-010012,Eyes-Closed,Lemon
F8,1.642124764786121,2.7695548530502245,2.248589978651653,1.5525595743568215,sub-010012,Eyes-Closed,Lemon
FC5,1.662118517870489,2.8147974081450355,2.2255899584462986,1.49121169454145,sub-010012,Eyes-Closed,Lemon
FC1,1.6673851039915042,2.7864843245677795,2.231696807216262,1.488872488758537,sub-010012,Eyes-Closed,Lemon
FC2,1.6608387874455892,2.7944839702609268,2.2489385798964094,1.524212357804384,sub-010012,Eyes-Closed,Lemon
FC6,1.6688086610601394,2.7104851039853766,2.2470223455704312,1.4403602972690397,sub-010012,Eyes-Closed,Lemon
T7,1.6364843493910737,2.656867802228832,2.2854160259976073,1.5849684293333826,sub-010012,Eyes-Closed,Lemon
C3,1.666727631711194,2.554870320798683,2.241090771017209,1.3177143174578414,sub-010012,Eyes-Closed,Lemon
Cz,1.6552418898745704,2.6670605498178372,2.293426559609262,1.5059762064409317,sub-010012,Eyes-Closed,Lemon
C4,1.6696816011663422,2.514535425207597,2.2493993174829736,1.3073141646053696,sub-010012,Eyes-Closed,Lemon
T8,1.6553532837389955,2.6563677704102346,2.283670095107631,1.4419581955853908,sub-010012,Eyes-Closed,Lemon
CP5,1.6617345068502622,2.602852320369176,2.2608830186395275,1.3621480681350677,sub-010012,Eyes-Closed,Lemon
CP1,1.6662523121985457,2.543438600512171,2.2577251174890978,1.3355525554304168,sub-010012,Eyes-Closed,Lemon
CP2,1.655746898681072,2.59894299711321,2.2696422022814837,1.3883075252490709,sub-010012,Eyes-Closed,Lemon
CP6,1.6596073908503535,2.5556468222128004,2.242260672471743,1.3156512754723262,sub-010012,Eyes-Closed,Lemon
AFz,1.6552930820937093,2.8554040877012996,2.221416965065695,1.4787704931252152,sub-010012,Eyes-Closed,Lemon
P7,1.6640683897699955,2.813988474535043,2.2361604989387587,1.4748838474016317,sub-010012,Eyes-Closed,Lemon
P3,1.6588406768996302,2.785468479014521,2.201332278908901,1.3677640468052947,sub-010012,Eyes-Closed,Lemon
Pz,1.6578333762023312,2.912337255583808,2.1617420506206844,1.3798788399208004,sub-010012,Eyes-Closed,Lemon
P4,1.6522412419128452,2.820059969423946,2.1876257338896923,1.3829134785361739,sub-010012,Eyes-Closed,Lemon
P8,1.66441206949303,2.892450111223109,2.1844499083177964,1.386941247216786,sub-010012,Eyes-Closed,Lemon
PO9,1.6632022933478825,2.7825882492478624,2.2593047110102327,1.4896863998752694,sub-010012,Eyes-Closed,Lemon
O1,1.6704405435649723,2.8686616113227537,2.1581747432876477,1.5355063973182757,sub-010012,Eyes-Closed,Lemon
Oz,1.6670800362490286,2.783155834283728,2.187012823479197,1.604246521717823,sub-010012,Eyes-Closed,Lemon
O2,1.6709198400708825,2.784924057235945,2.1916214983053597,1.5936106075744025,sub-010012,Eyes-Closed,Lemon
PO10,1.6614369315513016,2.7534916678612635,2.238149752623588,1.5389735253589492,sub-010012,Eyes-Closed,Lemon
AF7,1.6667446383979068,2.5840073194591393,2.2415265943746245,1.7042844134113266,sub-010012,Eyes-Closed,Lemon
AF3,1.658086438170748,2.840539258740031,2.2229038090137565,1.5219970413132777,sub-010012,Eyes-Closed,Lemon
AF4,1.6583282088983693,2.8282104749494623,2.2288962432031307,1.5323656262531093,sub-010012,Eyes-Closed,Lemon
AF8,1.648947677580864,2.769024952344169,2.2364790050757515,1.5773192642952214,sub-010012,Eyes-Closed,Lemon
F5,1.6591642053535827,2.843579084905273,2.2168795724614383,1.5013951904838003,sub-010012,Eyes-Closed,Lemon
F1,1.6598403080106572,2.843794041712887,2.2314119518598132,1.5025833688815762,sub-010012,Eyes-Closed,Lemon
F2,1.6633372488578435,2.8437835548719006,2.22845707215974,1.5000726555942825,sub-010012,Eyes-Closed,Lemon
F6,1.6580068862272417,2.784599589270024,2.23679316075396,1.5425766317585348,sub-010012,Eyes-Closed,Lemon
FT7,1.6466164087640744,2.7754045071956486,2.255832835404033,1.550209041067636,sub-010012,Eyes-Closed,Lemon
FC3,1.6672303011695337,2.78526552783283,2.2297171909027336,1.4778661697517466,sub-010012,Eyes-Closed,Lemon
FC4,1.664162546925563,2.724070910123398,2.2459925780896515,1.4598611977613436,sub-010012,Eyes-Closed,Lemon
FT8,1.6447271145794164,2.7217473065375524,2.2732215165133205,1.5119767536438795,sub-010012,Eyes-Closed,Lemon
C5,1.656236627673699,2.6839853387594,2.258641134860834,1.43558009089224,sub-010012,Eyes-Closed,Lemon
C1,1.664702538272877,2.5736986858245476,2.281151965618195,1.398793875402241,sub-010012,Eyes-Closed,Lemon
C2,1.6646471557151008,2.624083274855021,2.2886156446834476,1.445744137844228,sub-010012,Eyes-Closed,Lemon
C6,1.6682590923267406,2.503763395691877,2.240171292037323,1.2964894499281474,sub-010012,Eyes-Closed,Lemon
TP7,1.6484002176855026,2.603960193525703,2.2931748159970677,1.5807412394129339,sub-010012,Eyes-Closed,Lemon
CP3,1.6726783871192148,2.4639561485460466,2.238350495849294,1.276844922709898,sub-010012,Eyes-Closed,Lemon
CPz,1.654872878979712,2.7194424598102893,2.2533175707831887,1.4085918946877949,sub-010012,Eyes-Closed,Lemon
CP4,1.6638974994771405,2.4923947855824067,2.2461928488854848,1.2949122118424246,sub-010012,Eyes-Closed,Lemon
TP8,1.6557568161874467,2.709101549299921,2.261733359381779,1.4035339259189556,sub-010012,Eyes-Closed,Lemon
P5,1.6579805757239423,2.8457820975187738,2.210982630709317,1.3959988367949858,sub-010012,Eyes-Closed,Lemon
P1,1.655015716196352,2.8294873153915354,2.1881858386798605,1.365597223864768,sub-010012,Eyes-Closed,Lemon
P2,1.6533280018261896,2.873615928033933,2.1715633220476596,1.3821702603994324,sub-010012,Eyes-Closed,Lemon
P6,1.6490695236679707,2.868268179237414,2.1797224643316873,1.3779945446322772,sub-010012,Eyes-Closed,Lemon
PO7,1.664554196432365,2.9417728345772405,2.1476581186709915,1.412911706021584,sub-010012,Eyes-Closed,Lemon
PO3,1.6670656440722602,2.9615043799330047,2.1032263685588104,1.3510392652028955,sub-010012,Eyes-Closed,Lemon
POz,1.6678924555316472,2.949556977525308,2.093641771351108,1.3757110379533586,sub-010012,Eyes-Closed,Lemon
PO4,1.6640723494409437,2.94541132251771,2.120672473217961,1.4042885903518512,sub-010012,Eyes-Closed,Lemon
PO8,1.6641154619128788,2.918453597059696,2.1655635904970527,1.4126606603523815,sub-010012,Eyes-Closed,Lemon
Fp1,1.6698410760608202,2.294838151535947,2.3170074112057253,1.6531226114460196,sub-010012,Eyes-Open,Lemon
Fp2,1.6734326293380177,2.215345116838132,2.318071336709517,1.5928861721749101,sub-010012,Eyes-Open,Lemon
F7,1.6527188466021268,2.3462898955162657,2.3188192772935228,1.6279745080492372,sub-010012,Eyes-Open,Lemon
F3,1.6638846686005309,2.341132955907697,2.318550074465678,1.6144648325729845,sub-010012,Eyes-Open,Lemon
Fz,1.6575845764886465,2.416902834101089,2.3178041682470822,1.656331415258598,sub-010012,Eyes-Open,Lemon
F4,1.6345554794157253,2.3383946820301444,2.3198676552364716,1.5987953447812053,sub-010012,Eyes-Open,Lemon
F8,1.6621124334480122,2.3289470834538912,2.3180261162334546,1.6971164827112137,sub-010012,Eyes-Open,Lemon
FC5,1.6602529334419813,2.3412946180806955,2.3172341771440332,1.6284112789484342,sub-010012,Eyes-Open,Lemon
FC1,1.6721181238296676,2.3693508904665026,2.3159954413811032,1.5680742157621579,sub-010012,Eyes-Open,Lemon
FC2,1.6658019202981103,2.4366905615151886,2.3186104333122746,1.64193949195427,sub-010012,Eyes-Open,Lemon
FC6,1.6667419878414418,2.409890523808814,2.292087057761335,1.4276260190009595,sub-010012,Eyes-Open,Lemon
T7,1.6587636273317863,2.3722008405457355,2.3129908349560395,1.6452644381902508,sub-010012,Eyes-Open,Lemon
C3,1.6780860323266218,2.362943500196691,2.2570955712532155,1.2883462264807217,sub-010012,Eyes-Open,Lemon
Cz,1.6584223812387824,2.434030083815672,2.314108565714304,1.6035352574869546,sub-010012,Eyes-Open,Lemon
C4,1.6733994179869902,2.3908372012128587,2.261897150807352,1.3080727323620858,sub-010012,Eyes-Open,Lemon
T8,1.6539442815619783,2.455962609137269,2.2976351037668468,1.4833910219946853,sub-010012,Eyes-Open,Lemon
CP5,1.6683753716134282,2.4430795544235595,2.26671563846545,1.3519667138782512,sub-010012,Eyes-Open,Lemon
CP1,1.6726530174415677,2.355059482624535,2.2878495824400287,1.346819484608464,sub-010012,Eyes-Open,Lemon
CP2,1.6589187653083575,2.389769211603149,2.304178292538326,1.4601075721864185,sub-010012,Eyes-Open,Lemon
CP6,1.6750615518116323,2.374622978242738,2.247423716920755,1.276128346322063,sub-010012,Eyes-Open,Lemon
AFz,1.6605700646777324,2.3857559226720926,2.3169732636042064,1.6635781055805208,sub-010012,Eyes-Open,Lemon
P7,1.6545957044463502,2.483688560787374,2.3025664709251683,1.5117184996323694,sub-010012,Eyes-Open,Lemon
P3,1.657514210639794,2.4081907657645276,2.2839236267069087,1.367405155939323,sub-010012,Eyes-Open,Lemon
Pz,1.6554714374158346,2.4203251710710734,2.3110842983561364,1.5421394173069896,sub-010012,Eyes-Open,Lemon
P4,1.6610512972685503,2.409668695011568,2.2989636001091958,1.4229332964357602,sub-010012,Eyes-Open,Lemon
P8,1.655798634780828,2.489100748998666,2.3059465040367204,1.5214578339839262,sub-010012,Eyes-Open,Lemon
PO9,1.6494600751856103,2.4410198411274626,2.314180192520475,1.645069243905465,sub-010012,Eyes-Open,Lemon
O1,1.6496238516012514,2.3833908519269933,2.3177720650549567,1.7053479571076307,sub-010012,Eyes-Open,Lemon
Oz,1.653411825695543,2.3381133861045473,2.3165720350244428,1.7340730682985415,sub-010012,Eyes-Open,Lemon
O2,1.662547350065864,2.3379759149119614,2.3162555356396286,1.6686055181276702,sub-010012,Eyes-Open,Lemon
PO10,1.6611034536770928,2.3423544768496836,2.316206640540439,1.669091814435613,sub-010012,Eyes-Open,Lemon
AF7,1.6892841332861088,2.0946468039718606,2.3203913443385185,1.5215487118693791,sub-010012,Eyes-Open,Lemon
AF3,1.674668028514846,2.3266117125815287,2.317929872010725,1.6250926528829919,sub-010012,Eyes-Open,Lemon
AF4,1.6691069853829594,2.3135787903452156,2.318743994450159,1.6277011235624725,sub-010012,Eyes-Open,Lemon
AF8,1.6418741809194652,2.2289362680003704,2.318557579026305,1.6583186324428316,sub-010012,Eyes-Open,Lemon
F5,1.6542799818427891,2.3413260313461883,2.318785062214354,1.6198177836630514,sub-010012,Eyes-Open,Lemon
F1,1.658541606685728,2.4116322075837404,2.3178980473434887,1.6563052656122894,sub-010012,Eyes-Open,Lemon
F2,1.6458063703373478,2.4178590337534165,2.319087536480993,1.6342656413028689,sub-010012,Eyes-Open,Lemon
F6,1.6720914769418036,2.2085384183163526,2.3201507117303004,1.5988574847058252,sub-010012,Eyes-Open,Lemon
FT7,1.6632672873020047,2.2535284802351674,2.3184240581555526,1.7033712496545537,sub-010012,Eyes-Open,Lemon
FC3,1.6740525810090559,2.3601527605378014,2.3152491927304095,1.5525800241360477,sub-010012,Eyes-Open,Lemon
FC4,1.6503260050131834,2.383801253053333,2.3111543385568134,1.5008808550179307,sub-010012,Eyes-Open,Lemon
FT8,1.650759601956078,2.4509237366637633,2.309679314864707,1.5605968691785372,sub-010012,Eyes-Open,Lemon
C5,1.6688418828168508,2.461121869375307,2.291553374689994,1.4426522431957356,sub-010012,Eyes-Open,Lemon
C1,1.6718318676584552,2.3775530332962376,2.3041872011614983,1.4431009170291085,sub-010012,Eyes-Open,Lemon
C2,1.6629764529346724,2.42095198444544,2.312700275571796,1.5489403763877647,sub-010012,Eyes-Open,Lemon
C6,1.6725778462228438,2.377845067644758,2.230930669310247,1.2666554942370591,sub-010012,Eyes-Open,Lemon
TP7,1.6572294209763132,2.4348109745367967,2.3088452336853797,1.606667652470414,sub-010012,Eyes-Open,Lemon
CP3,1.6726543124708988,2.3328651438395314,2.245545400180543,1.2617233630318712,sub-010012,Eyes-Open,Lemon
CPz,1.655884163056991,2.4019750723004307,2.309055087888997,1.4954123354564204,sub-010012,Eyes-Open,Lemon
CP4,1.6777755284006002,2.365805649520456,2.2689039310868124,1.3064188551757223,sub-010012,Eyes-Open,Lemon
TP8,1.6535577319925454,2.473971825177795,2.2923241844471036,1.4245334294695933,sub-010012,Eyes-Open,Lemon
P5,1.6591196198137736,2.4619464234941995,2.2909194418314205,1.4304400535314874,sub-010012,Eyes-Open,Lemon
P1,1.6599979381275574,2.3994312483133156,2.300569983633971,1.422872699429944,sub-010012,Eyes-Open,Lemon
P2,1.6538986515096745,2.4053284181320445,2.3092586520297327,1.4995707459534109,sub-010012,Eyes-Open,Lemon
P6,1.6685156483706036,2.4452413274268245,2.294691563744196,1.4250154147894223,sub-010012,Eyes-Open,Lemon
PO7,1.6510708223725752,2.4439101347096512,2.3118711757976156,1.5996275134530034,sub-010012,Eyes-Open,Lemon
PO3,1.6530035257741666,2.4478773032084447,2.3134364677496406,1.590019532689219,sub-010012,Eyes-Open,Lemon
POz,1.6552544323098441,2.43274853512939,2.3152913929455927,1.6426318737995604,sub-010012,Eyes-Open,Lemon
PO4,1.6628319457323577,2.4244544202806395,2.311274276697277,1.5674808603734314,sub-010012,Eyes-Open,Lemon
PO8,1.6592981089055816,2.4536627681283187,2.3103387094885917,1.581451213667963,sub-010012,Eyes-Open,Lemon
Fp1,1.6423952139266262,2.450296447261897,2.302288103690642,2.0751962589687176,sub-010016,Eyes-Closed,Lemon
Fp2,1.653335483131225,2.3569915624559274,2.3046747338019533,2.013399289337891,sub-010016,Eyes-Closed,Lemon
F7,1.6395910321794336,2.435148410070008,2.291277324538859,2.186008036721362,sub-010016,Eyes-Closed,Lemon
F3,1.645527802254659,2.552665009310963,2.310693645531736,1.8871436907567387,sub-010016,Eyes-Closed,Lemon
Fz,1.642590153413382,2.5630436358978166,2.311027347615417,1.8878410137450796,sub-010016,Eyes-Closed,Lemon
F4,1.6484333691587971,2.530559721116489,2.307986787052614,1.9484400581334365,sub-010016,Eyes-Closed,Lemon
F8,1.6439417451338434,2.457559146214554,2.3018138235495127,2.0952799308987267,sub-010016,Eyes-Closed,Lemon
FC5,1.630073083099039,2.4610117716763673,2.3189496533141707,1.6954441752074698,sub-010016,Eyes-Closed,Lemon
FC1,1.650310541660639,2.5251415120023233,2.3090371593523322,1.8979562332936715,sub-010016,Eyes-Closed,Lemon
FC2,1.6444435738717995,2.5209210496449392,2.306979209877712,1.9482658566786877,sub-010016,Eyes-Closed,Lemon
FC6,1.6480262958868765,2.4922638711976335,2.3092957760263495,1.9897240453216527,sub-010016,Eyes-Closed,Lemon
T7,1.631645117243957,2.517858126825476,2.309272893341008,2.0251425306167024,sub-010016,Eyes-Closed,Lemon
C3,1.652905070627912,2.5010104821075423,2.316118929090255,1.8006128683991385,sub-010016,Eyes-Closed,Lemon
Cz,1.6464572562210171,2.4669904020056013,2.2855371102193702,2.0856103115308415,sub-010016,Eyes-Closed,Lemon
C4,1.6508390680847516,2.496159205550599,2.3096582114090984,1.9282976456465382,sub-010016,Eyes-Closed,Lemon
T8,1.6235473425562588,2.5357018881985987,2.315534007865006,1.9170842473729626,sub-010016,Eyes-Closed,Lemon
CP5,1.6386791249689803,2.525914406405359,2.3189046475246755,1.767448216388231,sub-010016,Eyes-Closed,Lemon
CP1,1.6412877869328726,2.546937916120019,2.301993591612419,2.0000065537992375,sub-010016,Eyes-Closed,Lemon
CP2,1.6393340246639783,2.540276534210072,2.2994765280206257,2.0364005231894513,sub-010016,Eyes-Closed,Lemon
CP6,1.6360217118076974,2.5436815183283175,2.3188988396092074,1.7618431468385227,sub-010016,Eyes-Closed,Lemon
AFz,1.6447365044142184,2.54225524830312,2.303099001110488,2.0500545006186286,sub-010016,Eyes-Closed,Lemon
P7,1.6323187178197833,2.5528750851659674,2.314042866222468,1.8073837369240606,sub-010016,Eyes-Closed,Lemon
P3,1.634409514954699,2.582086214752274,2.3168464860359843,1.7793959188579573,sub-010016,Eyes-Closed,Lemon
