Rpeaks,Participant,Sampling_Rate,Database
311122,MIT-LongTerm_00,128,MIT-LongTerm
311232,MIT-LongTerm_00,128,MIT-LongTerm
311340,MIT-LongTerm_00,128,MIT-LongTerm
311445,MIT-LongTerm_00,128,MIT-LongTerm
311550,MIT-LongTerm_00,128,MIT-LongTerm
311666,MIT-LongTerm_00,128,MIT-LongTerm
311782,MIT-LongTerm_00,128,MIT-LongTerm
311893,MIT-LongTerm_00,128,MIT-LongTerm
312009,MIT-LongTerm_00,128,MIT-LongTerm
312125,MIT-LongTerm_00,128,MIT-LongTerm
312238,MIT-LongTerm_00,128,MIT-LongTerm
312350,MIT-LongTerm_00,128,MIT-LongTerm
312463,MIT-LongTerm_00,128,MIT-LongTerm
312580,MIT-LongTerm_00,128,MIT-LongTerm
312698,MIT-LongTerm_00,128,MIT-LongTerm
312814,MIT-LongTerm_00,128,MIT-LongTerm
312935,MIT-LongTerm_00,128,MIT-LongTerm
313058,MIT-LongTerm_00,128,MIT-LongTerm
313179,MIT-LongTerm_00,128,MIT-LongTerm
313296,MIT-LongTerm_00,128,MIT-LongTerm
313412,MIT-LongTerm_00,128,MIT-LongTerm
313528,MIT-LongTerm_00,128,MIT-LongTerm
313652,MIT-LongTerm_00,128,MIT-LongTerm
313752,MIT-LongTerm_00,128,MIT-LongTerm
313858,MIT-LongTerm_00,128,MIT-LongTerm
314059,MIT-LongTerm_00,128,MIT-LongTerm
314249,MIT-LongTerm_00,128,MIT-LongTerm
314343,MIT-LongTerm_00,128,MIT-LongTerm
314451,MIT-LongTerm_00,128,MIT-LongTerm
314653,MIT-LongTerm_00,128,MIT-LongTerm
314867,MIT-LongTerm_00,128,MIT-LongTerm
315073,MIT-LongTerm_00,128,MIT-LongTerm
315190,MIT-LongTerm_00,128,MIT-LongTerm
315321,MIT-LongTerm_00,128,MIT-LongTerm
315433,MIT-LongTerm_00,128,MIT-LongTerm
315532,MIT-LongTerm_00,128,MIT-LongTerm
315653,MIT-LongTerm_00,128,MIT-LongTerm
315751,MIT-LongTerm_00,128,MIT-LongTerm
315959,MIT-LongTerm_00,128,MIT-LongTerm
316071,MIT-LongTerm_00,128,MIT-LongTerm
316164,MIT-LongTerm_00,128,MIT-LongTerm
316268,MIT-LongTerm_00,128,MIT-LongTerm
316483,MIT-LongTerm_00,128,MIT-LongTerm
316681,MIT-LongTerm_00,128,MIT-LongTerm
316780,MIT-LongTerm_00,128,MIT-LongTerm
316883,MIT-LongTerm_00,128,MIT-LongTerm
316986,MIT-LongTerm_00,128,MIT-LongTerm
317095,MIT-LongTerm_00,128,MIT-LongTerm
317238,MIT-LongTerm_00,128,MIT-LongTerm
317360,MIT-LongTerm_00,128,MIT-LongTerm
317473,MIT-LongTerm_00,128,MIT-LongTerm
317587,MIT-LongTerm_00,128,MIT-LongTerm
317701,MIT-LongTerm_00,128,MIT-LongTerm
317813,MIT-LongTerm_00,128,MIT-LongTerm
317923,MIT-LongTerm_00,128,MIT-LongTerm
318034,MIT-LongTerm_00,128,MIT-LongTerm
318146,MIT-LongTerm_00,128,MIT-LongTerm
318256,MIT-LongTerm_00,128,MIT-LongTerm
318368,MIT-LongTerm_00,128,MIT-LongTerm
318483,MIT-LongTerm_00,128,MIT-LongTerm
318599,MIT-LongTerm_00,128,MIT-LongTerm
318711,MIT-LongTerm_00,128,MIT-LongTerm
318824,MIT-LongTerm_00,128,MIT-LongTerm
318939,MIT-LongTerm_00,128,MIT-LongTerm
319054,MIT-LongTerm_00,128,MIT-LongTerm
319166,MIT-LongTerm_00,128,MIT-LongTerm
319281,MIT-LongTerm_00,128,MIT-LongTerm
319396,MIT-LongTerm_00,128,MIT-LongTerm
319509,MIT-LongTerm_00,128,MIT-LongTerm
319621,MIT-LongTerm_00,128,MIT-LongTerm
319734,MIT-LongTerm_00,128,MIT-LongTerm
319846,MIT-LongTerm_00,128,MIT-LongTerm
319957,MIT-LongTerm_00,128,MIT-LongTerm
320067,MIT-LongTerm_00,128,MIT-LongTerm
320180,MIT-LongTerm_00,128,MIT-LongTerm
320295,MIT-LongTerm_00,128,MIT-LongTerm
320407,MIT-LongTerm_00,128,MIT-LongTerm
320520,MIT-LongTerm_00,128,MIT-LongTerm
320632,MIT-LongTerm_00,128,MIT-LongTerm
320745,MIT-LongTerm_00,128,MIT-LongTerm
320854,MIT-LongTerm_00,128,MIT-LongTerm
320965,MIT-LongTerm_00,128,MIT-LongTerm
321076,MIT-LongTerm_00,128,MIT-LongTerm
321189,MIT-LongTerm_00,128,MIT-LongTerm
321297,MIT-LongTerm_00,128,MIT-LongTerm
321408,MIT-LongTerm_00,128,MIT-LongTerm
321521,MIT-LongTerm_00,128,MIT-LongTerm
321635,MIT-LongTerm_00,128,MIT-LongTerm
321746,MIT-LongTerm_00,128,MIT-LongTerm
321858,MIT-LongTerm_00,128,MIT-LongTerm
321970,MIT-LongTerm_00,128,MIT-LongTerm
322082,MIT-LongTerm_00,128,MIT-LongTerm
322192,MIT-LongTerm_00,128,MIT-LongTerm
322302,MIT-LongTerm_00,128,MIT-LongTerm
322413,MIT-LongTerm_00,128,MIT-LongTerm
322523,MIT-LongTerm_00,128,MIT-LongTerm
322631,MIT-LongTerm_00,128,MIT-LongTerm
322742,MIT-LongTerm_00,128,MIT-LongTerm
322852,MIT-LongTerm_00,128,MIT-LongTerm
322963,MIT-LongTerm_00,128,MIT-LongTerm
323074,MIT-LongTerm_00,128,MIT-LongTerm
323186,MIT-LongTerm_00,128,MIT-LongTerm
323300,MIT-LongTerm_00,128,MIT-LongTerm
323413,MIT-LongTerm_00,128,MIT-LongTerm
323527,MIT-LongTerm_00,128,MIT-LongTerm
323642,MIT-LongTerm_00,128,MIT-LongTerm
323758,MIT-LongTerm_00,128,MIT-LongTerm
323871,MIT-LongTerm_00,128,MIT-LongTerm
323984,MIT-LongTerm_00,128,MIT-LongTerm
324096,MIT-LongTerm_00,128,MIT-LongTerm
324209,MIT-LongTerm_00,128,MIT-LongTerm
324319,MIT-LongTerm_00,128,MIT-LongTerm
324429,MIT-LongTerm_00,128,MIT-LongTerm
324539,MIT-LongTerm_00,128,MIT-LongTerm
324650,MIT-LongTerm_00,128,MIT-LongTerm
324760,MIT-LongTerm_00,128,MIT-LongTerm
324873,MIT-LongTerm_00,128,MIT-LongTerm
324983,MIT-LongTerm_00,128,MIT-LongTerm
325096,MIT-LongTerm_00,128,MIT-LongTerm
325207,MIT-LongTerm_00,128,MIT-LongTerm
325318,MIT-LongTerm_00,128,MIT-LongTerm
325433,MIT-LongTerm_00,128,MIT-LongTerm
325550,MIT-LongTerm_00,128,MIT-LongTerm
325664,MIT-LongTerm_00,128,MIT-LongTerm
325779,MIT-LongTerm_00,128,MIT-LongTerm
325895,MIT-LongTerm_00,128,MIT-LongTerm
326009,MIT-LongTerm_00,128,MIT-LongTerm
326123,MIT-LongTerm_00,128,MIT-LongTerm
326350,MIT-LongTerm_00,128,MIT-LongTerm
326471,MIT-LongTerm_00,128,MIT-LongTerm
326550,MIT-LongTerm_00,128,MIT-LongTerm
326652,MIT-LongTerm_00,128,MIT-LongTerm
326852,MIT-LongTerm_00,128,MIT-LongTerm
327045,MIT-LongTerm_00,128,MIT-LongTerm
327143,MIT-LongTerm_00,128,MIT-LongTerm
327242,MIT-LongTerm_00,128,MIT-LongTerm
327350,MIT-LongTerm_00,128,MIT-LongTerm
327472,MIT-LongTerm_00,128,MIT-LongTerm
327699,MIT-LongTerm_00,128,MIT-LongTerm
327800,MIT-LongTerm_00,128,MIT-LongTerm
328009,MIT-LongTerm_00,128,MIT-LongTerm
328203,MIT-LongTerm_00,128,MIT-LongTerm
328297,MIT-LongTerm_00,128,MIT-LongTerm
328501,MIT-LongTerm_00,128,MIT-LongTerm
328596,MIT-LongTerm_00,128,MIT-LongTerm
328734,MIT-LongTerm_00,128,MIT-LongTerm
328850,MIT-LongTerm_00,128,MIT-LongTerm
328972,MIT-LongTerm_00,128,MIT-LongTerm
329072,MIT-LongTerm_00,128,MIT-LongTerm
329186,MIT-LongTerm_00,128,MIT-LongTerm
329284,MIT-LongTerm_00,128,MIT-LongTerm
329485,MIT-LongTerm_00,128,MIT-LongTerm
329678,MIT-LongTerm_00,128,MIT-LongTerm
329772,MIT-LongTerm_00,128,MIT-LongTerm
329872,MIT-LongTerm_00,128,MIT-LongTerm
329971,MIT-LongTerm_00,128,MIT-LongTerm
330075,MIT-LongTerm_00,128,MIT-LongTerm
330208,MIT-LongTerm_00,128,MIT-LongTerm
330330,MIT-LongTerm_00,128,MIT-LongTerm
330555,MIT-LongTerm_00,128,MIT-LongTerm
330684,MIT-LongTerm_00,128,MIT-LongTerm
330778,MIT-LongTerm_00,128,MIT-LongTerm
330891,MIT-LongTerm_00,128,MIT-LongTerm
330996,MIT-LongTerm_00,128,MIT-LongTerm
331106,MIT-LongTerm_00,128,MIT-LongTerm
331207,MIT-LongTerm_00,128,MIT-LongTerm
331414,MIT-LongTerm_00,128,MIT-LongTerm
331609,MIT-LongTerm_00,128,MIT-LongTerm
331701,MIT-LongTerm_00,128,MIT-LongTerm
331803,MIT-LongTerm_00,128,MIT-LongTerm
331903,MIT-LongTerm_00,128,MIT-LongTerm
332008,MIT-LongTerm_00,128,MIT-LongTerm
332230,MIT-LongTerm_00,128,MIT-LongTerm
332439,MIT-LongTerm_00,128,MIT-LongTerm
332546,MIT-LongTerm_00,128,MIT-LongTerm
332653,MIT-LongTerm_00,128,MIT-LongTerm
332859,MIT-LongTerm_00,128,MIT-LongTerm
333062,MIT-LongTerm_00,128,MIT-LongTerm
333354,MIT-LongTerm_00,128,MIT-LongTerm
333449,MIT-LongTerm_00,128,MIT-LongTerm
333647,MIT-LongTerm_00,128,MIT-LongTerm
333742,MIT-LongTerm_00,128,MIT-LongTerm
333964,MIT-LongTerm_00,128,MIT-LongTerm
334165,MIT-LongTerm_00,128,MIT-LongTerm
334360,MIT-LongTerm_00,128,MIT-LongTerm
334755,MIT-LongTerm_00,128,MIT-LongTerm
334956,MIT-LongTerm_00,128,MIT-LongTerm
335364,MIT-LongTerm_00,128,MIT-LongTerm
335567,MIT-LongTerm_00,128,MIT-LongTerm
335681,MIT-LongTerm_00,128,MIT-LongTerm
335786,MIT-LongTerm_00,128,MIT-LongTerm
335898,MIT-LongTerm_00,128,MIT-LongTerm
335995,MIT-LongTerm_00,128,MIT-LongTerm
336108,MIT-LongTerm_00,128,MIT-LongTerm
336204,MIT-LongTerm_00,128,MIT-LongTerm
336400,MIT-LongTerm_00,128,MIT-LongTerm
336596,MIT-LongTerm_00,128,MIT-LongTerm
336783,MIT-LongTerm_00,128,MIT-LongTerm
336874,MIT-LongTerm_00,128,MIT-LongTerm
336973,MIT-LongTerm_00,128,MIT-LongTerm
337066,MIT-LongTerm_00,128,MIT-LongTerm
337167,MIT-LongTerm_00,128,MIT-LongTerm
337268,MIT-LongTerm_00,128,MIT-LongTerm
337381,MIT-LongTerm_00,128,MIT-LongTerm
337493,MIT-LongTerm_00,128,MIT-LongTerm
337605,MIT-LongTerm_00,128,MIT-LongTerm
337723,MIT-LongTerm_00,128,MIT-LongTerm
337845,MIT-LongTerm_00,128,MIT-LongTerm
338072,MIT-LongTerm_00,128,MIT-LongTerm
338280,MIT-LongTerm_00,128,MIT-LongTerm
338472,MIT-LongTerm_00,128,MIT-LongTerm
338659,MIT-LongTerm_00,128,MIT-LongTerm
338841,MIT-LongTerm_00,128,MIT-LongTerm
338930,MIT-LongTerm_00,128,MIT-LongTerm
339019,MIT-LongTerm_00,128,MIT-LongTerm
339114,MIT-LongTerm_00,128,MIT-LongTerm
339209,MIT-LongTerm_00,128,MIT-LongTerm
339304,MIT-LongTerm_00,128,MIT-LongTerm
339396,MIT-LongTerm_00,128,MIT-LongTerm
339488,MIT-LongTerm_00,128,MIT-LongTerm
339579,MIT-LongTerm_00,128,MIT-LongTerm
339667,MIT-LongTerm_00,128,MIT-LongTerm
339756,MIT-LongTerm_00,128,MIT-LongTerm
339848,MIT-LongTerm_00,128,MIT-LongTerm
339938,MIT-LongTerm_00,128,MIT-LongTerm
340029,MIT-LongTerm_00,128,MIT-LongTerm
340121,MIT-LongTerm_00,128,MIT-LongTerm
340215,MIT-LongTerm_00,128,MIT-LongTerm
340310,MIT-LongTerm_00,128,MIT-LongTerm
340406,MIT-LongTerm_00,128,MIT-LongTerm
340502,MIT-LongTerm_00,128,MIT-LongTerm
340598,MIT-LongTerm_00,128,MIT-LongTerm
340694,MIT-LongTerm_00,128,MIT-LongTerm
340791,MIT-LongTerm_00,128,MIT-LongTerm
340885,MIT-LongTerm_00,128,MIT-LongTerm
340978,MIT-LongTerm_00,128,MIT-LongTerm
341068,MIT-LongTerm_00,128,MIT-LongTerm
341157,MIT-LongTerm_00,128,MIT-LongTerm
341247,MIT-LongTerm_00,128,MIT-LongTerm
341337,MIT-LongTerm_00,128,MIT-LongTerm
341423,MIT-LongTerm_00,128,MIT-LongTerm
341509,MIT-LongTerm_00,128,MIT-LongTerm
341599,MIT-LongTerm_00,128,MIT-LongTerm
341695,MIT-LongTerm_00,128,MIT-LongTerm
341787,MIT-LongTerm_00,128,MIT-LongTerm
341880,MIT-LongTerm_00,128,MIT-LongTerm
341975,MIT-LongTerm_00,128,MIT-LongTerm
342073,MIT-LongTerm_00,128,MIT-LongTerm
342173,MIT-LongTerm_00,128,MIT-LongTerm
342272,MIT-LongTerm_00,128,MIT-LongTerm
342368,MIT-LongTerm_00,128,MIT-LongTerm
342467,MIT-LongTerm_00,128,MIT-LongTerm
342851,MIT-LongTerm_00,128,MIT-LongTerm
343032,MIT-LongTerm_00,128,MIT-LongTerm
343298,MIT-LongTerm_00,128,MIT-LongTerm
343384,MIT-LongTerm_00,128,MIT-LongTerm
343479,MIT-LongTerm_00,128,MIT-LongTerm
343672,MIT-LongTerm_00,128,MIT-LongTerm
343864,MIT-LongTerm_00,128,MIT-LongTerm
344050,MIT-LongTerm_00,128,MIT-LongTerm
344240,MIT-LongTerm_00,128,MIT-LongTerm
344330,MIT-LongTerm_00,128,MIT-LongTerm
344523,MIT-LongTerm_00,128,MIT-LongTerm
344710,MIT-LongTerm_00,128,MIT-LongTerm
344802,MIT-LongTerm_00,128,MIT-LongTerm
345019,MIT-LongTerm_00,128,MIT-LongTerm
345222,MIT-LongTerm_00,128,MIT-LongTerm
345320,MIT-LongTerm_00,128,MIT-LongTerm
345509,MIT-LongTerm_00,128,MIT-LongTerm
345704,MIT-LongTerm_00,128,MIT-LongTerm
345890,MIT-LongTerm_00,128,MIT-LongTerm
346082,MIT-LongTerm_00,128,MIT-LongTerm
346266,MIT-LongTerm_00,128,MIT-LongTerm
346355,MIT-LongTerm_00,128,MIT-LongTerm
346461,MIT-LongTerm_00,128,MIT-LongTerm
346556,MIT-LongTerm_00,128,MIT-LongTerm
346654,MIT-LongTerm_00,128,MIT-LongTerm
346750,MIT-LongTerm_00,128,MIT-LongTerm
346845,MIT-LongTerm_00,128,MIT-LongTerm
346939,MIT-LongTerm_00,128,MIT-LongTerm
347033,MIT-LongTerm_00,128,MIT-LongTerm
347130,MIT-LongTerm_00,128,MIT-LongTerm
347223,MIT-LongTerm_00,128,MIT-LongTerm
347316,MIT-LongTerm_00,128,MIT-LongTerm
347412,MIT-LongTerm_00,128,MIT-LongTerm
347512,MIT-LongTerm_00,128,MIT-LongTerm
347616,MIT-LongTerm_00,128,MIT-LongTerm
347707,MIT-LongTerm_00,128,MIT-LongTerm
347892,MIT-LongTerm_00,128,MIT-LongTerm
348078,MIT-LongTerm_00,128,MIT-LongTerm
348257,MIT-LongTerm_00,128,MIT-LongTerm
348437,MIT-LongTerm_00,128,MIT-LongTerm
348615,MIT-LongTerm_00,128,MIT-LongTerm
348794,MIT-LongTerm_00,128,MIT-LongTerm
348975,MIT-LongTerm_00,128,MIT-LongTerm
349152,MIT-LongTerm_00,128,MIT-LongTerm
349238,MIT-LongTerm_00,128,MIT-LongTerm
349334,MIT-LongTerm_00,128,MIT-LongTerm
349430,MIT-LongTerm_00,128,MIT-LongTerm
349530,MIT-LongTerm_00,128,MIT-LongTerm
349637,MIT-LongTerm_00,128,MIT-LongTerm
349747,MIT-LongTerm_00,128,MIT-LongTerm
349851,MIT-LongTerm_00,128,MIT-LongTerm
349965,MIT-LongTerm_00,128,MIT-LongTerm
350090,MIT-LongTerm_00,128,MIT-LongTerm
350317,MIT-LongTerm_00,128,MIT-LongTerm
350520,MIT-LongTerm_00,128,MIT-LongTerm
350615,MIT-LongTerm_00,128,MIT-LongTerm
350711,MIT-LongTerm_00,128,MIT-LongTerm
350915,MIT-LongTerm_00,128,MIT-LongTerm
351113,MIT-LongTerm_00,128,MIT-LongTerm
351201,MIT-LongTerm_00,128,MIT-LongTerm
351287,MIT-LongTerm_00,128,MIT-LongTerm
351563,MIT-LongTerm_00,128,MIT-LongTerm
351741,MIT-LongTerm_00,128,MIT-LongTerm
351827,MIT-LongTerm_00,128,MIT-LongTerm
352009,MIT-LongTerm_00,128,MIT-LongTerm
352095,MIT-LongTerm_00,128,MIT-LongTerm
352289,MIT-LongTerm_00,128,MIT-LongTerm
352379,MIT-LongTerm_00,128,MIT-LongTerm
352577,MIT-LongTerm_00,128,MIT-LongTerm
352768,MIT-LongTerm_00,128,MIT-LongTerm
352858,MIT-LongTerm_00,128,MIT-LongTerm
353056,MIT-LongTerm_00,128,MIT-LongTerm
353334,MIT-LongTerm_00,128,MIT-LongTerm
353522,MIT-LongTerm_00,128,MIT-LongTerm
353610,MIT-LongTerm_00,128,MIT-LongTerm
353795,MIT-LongTerm_00,128,MIT-LongTerm
353882,MIT-LongTerm_00,128,MIT-LongTerm
353972,MIT-LongTerm_00,128,MIT-LongTerm
354065,MIT-LongTerm_00,128,MIT-LongTerm
354159,MIT-LongTerm_00,128,MIT-LongTerm
354348,MIT-LongTerm_00,128,MIT-LongTerm
354437,MIT-LongTerm_00,128,MIT-LongTerm
354624,MIT-LongTerm_00,128,MIT-LongTerm
354887,MIT-LongTerm_00,128,MIT-LongTerm
355053,MIT-LongTerm_00,128,MIT-LongTerm
355134,MIT-LongTerm_00,128,MIT-LongTerm
355316,MIT-LongTerm_00,128,MIT-LongTerm
355398,MIT-LongTerm_00,128,MIT-LongTerm
355584,MIT-LongTerm_00,128,MIT-LongTerm
355773,MIT-LongTerm_00,128,MIT-LongTerm
355956,MIT-LongTerm_00,128,MIT-LongTerm
356046,MIT-LongTerm_00,128,MIT-LongTerm
356145,MIT-LongTerm_00,128,MIT-LongTerm
356249,MIT-LongTerm_00,128,MIT-LongTerm
356353,MIT-LongTerm_00,128,MIT-LongTerm
356453,MIT-LongTerm_00,128,MIT-LongTerm
356558,MIT-LongTerm_00,128,MIT-LongTerm
356675,MIT-LongTerm_00,128,MIT-LongTerm
356801,MIT-LongTerm_00,128,MIT-LongTerm
356912,MIT-LongTerm_00,128,MIT-LongTerm
357026,MIT-LongTerm_00,128,MIT-LongTerm
357142,MIT-LongTerm_00,128,MIT-LongTerm
357363,MIT-LongTerm_00,128,MIT-LongTerm
357570,MIT-LongTerm_00,128,MIT-LongTerm
357664,MIT-LongTerm_00,128,MIT-LongTerm
357761,MIT-LongTerm_00,128,MIT-LongTerm
357855,MIT-LongTerm_00,128,MIT-LongTerm
357957,MIT-LongTerm_00,128,MIT-LongTerm
358171,MIT-LongTerm_00,128,MIT-LongTerm
358368,MIT-LongTerm_00,128,MIT-LongTerm
358560,MIT-LongTerm_00,128,MIT-LongTerm
358747,MIT-LongTerm_00,128,MIT-LongTerm
358939,MIT-LongTerm_00,128,MIT-LongTerm
359126,MIT-LongTerm_00,128,MIT-LongTerm
359404,MIT-LongTerm_00,128,MIT-LongTerm
359491,MIT-LongTerm_00,128,MIT-LongTerm
359677,MIT-LongTerm_00,128,MIT-LongTerm
359944,MIT-LongTerm_00,128,MIT-LongTerm
360141,MIT-LongTerm_00,128,MIT-LongTerm
360227,MIT-LongTerm_00,128,MIT-LongTerm
360416,MIT-LongTerm_00,128,MIT-LongTerm
360611,MIT-LongTerm_00,128,MIT-LongTerm
360799,MIT-LongTerm_00,128,MIT-LongTerm
360995,MIT-LongTerm_00,128,MIT-LongTerm
361180,MIT-LongTerm_00,128,MIT-LongTerm
361369,MIT-LongTerm_00,128,MIT-LongTerm
361554,MIT-LongTerm_00,128,MIT-LongTerm
361747,MIT-LongTerm_00,128,MIT-LongTerm
361935,MIT-LongTerm_00,128,MIT-LongTerm
362133,MIT-LongTerm_00,128,MIT-LongTerm
362330,MIT-LongTerm_00,128,MIT-LongTerm
362521,MIT-LongTerm_00,128,MIT-LongTerm
362705,MIT-LongTerm_00,128,MIT-LongTerm
362881,MIT-LongTerm_00,128,MIT-LongTerm
363058,MIT-LongTerm_00,128,MIT-LongTerm
363326,MIT-LongTerm_00,128,MIT-LongTerm
363601,MIT-LongTerm_00,128,MIT-LongTerm
363870,MIT-LongTerm_00,128,MIT-LongTerm
363953,MIT-LongTerm_00,128,MIT-LongTerm
364131,MIT-LongTerm_00,128,MIT-LongTerm
364392,MIT-LongTerm_00,128,MIT-LongTerm
364474,MIT-LongTerm_00,128,MIT-LongTerm
364662,MIT-LongTerm_00,128,MIT-LongTerm
364843,MIT-LongTerm_00,128,MIT-LongTerm
365022,MIT-LongTerm_00,128,MIT-LongTerm
365197,MIT-LongTerm_00,128,MIT-LongTerm
365369,MIT-LongTerm_00,128,MIT-LongTerm
365550,MIT-LongTerm_00,128,MIT-LongTerm
365730,MIT-LongTerm_00,128,MIT-LongTerm
365911,MIT-LongTerm_00,128,MIT-LongTerm
366094,MIT-LongTerm_00,128,MIT-LongTerm
366270,MIT-LongTerm_00,128,MIT-LongTerm
366354,MIT-LongTerm_00,128,MIT-LongTerm
366446,MIT-LongTerm_00,128,MIT-LongTerm
366538,MIT-LongTerm_00,128,MIT-LongTerm
366626,MIT-LongTerm_00,128,MIT-LongTerm
366714,MIT-LongTerm_00,128,MIT-LongTerm
366807,MIT-LongTerm_00,128,MIT-LongTerm
366903,MIT-LongTerm_00,128,MIT-LongTerm
367001,MIT-LongTerm_00,128,MIT-LongTerm
367095,MIT-LongTerm_00,128,MIT-LongTerm
367197,MIT-LongTerm_00,128,MIT-LongTerm
367294,MIT-LongTerm_00,128,MIT-LongTerm
367484,MIT-LongTerm_00,128,MIT-LongTerm
367671,MIT-LongTerm_00,128,MIT-LongTerm
367848,MIT-LongTerm_00,128,MIT-LongTerm
368022,MIT-LongTerm_00,128,MIT-LongTerm
368194,MIT-LongTerm_00,128,MIT-LongTerm
368359,MIT-LongTerm_00,128,MIT-LongTerm
368439,MIT-LongTerm_00,128,MIT-LongTerm
368520,MIT-LongTerm_00,128,MIT-LongTerm
368605,MIT-LongTerm_00,128,MIT-LongTerm
368695,MIT-LongTerm_00,128,MIT-LongTerm
368880,MIT-LongTerm_00,128,MIT-LongTerm
368965,MIT-LongTerm_00,128,MIT-LongTerm
369157,MIT-LongTerm_00,128,MIT-LongTerm
369432,MIT-LongTerm_00,128,MIT-LongTerm
369518,MIT-LongTerm_00,128,MIT-LongTerm
369701,MIT-LongTerm_00,128,MIT-LongTerm
369877,MIT-LongTerm_00,128,MIT-LongTerm
370049,MIT-LongTerm_00,128,MIT-LongTerm
370225,MIT-LongTerm_00,128,MIT-LongTerm
370401,MIT-LongTerm_00,128,MIT-LongTerm
370579,MIT-LongTerm_00,128,MIT-LongTerm
370759,MIT-LongTerm_00,128,MIT-LongTerm
370936,MIT-LongTerm_00,128,MIT-LongTerm
371128,MIT-LongTerm_00,128,MIT-LongTerm
371311,MIT-LongTerm_00,128,MIT-LongTerm
371501,MIT-LongTerm_00,128,MIT-LongTerm
371688,MIT-LongTerm_00,128,MIT-LongTerm
371880,MIT-LongTerm_00,128,MIT-LongTerm
372068,MIT-LongTerm_00,128,MIT-LongTerm
372254,MIT-LongTerm_00,128,MIT-LongTerm
372444,MIT-LongTerm_00,128,MIT-LongTerm
372627,MIT-LongTerm_00,128,MIT-LongTerm
372713,MIT-LongTerm_00,128,MIT-LongTerm
372813,MIT-LongTerm_00,128,MIT-LongTerm
372907,MIT-LongTerm_00,128,MIT-LongTerm
373004,MIT-LongTerm_00,128,MIT-LongTerm
373098,MIT-LongTerm_00,128,MIT-LongTerm
373200,MIT-LongTerm_00,128,MIT-LongTerm
373305,MIT-LongTerm_00,128,MIT-LongTerm
373406,MIT-LongTerm_00,128,MIT-LongTerm
373506,MIT-LongTerm_00,128,MIT-LongTerm
373606,MIT-LongTerm_00,128,MIT-LongTerm
373710,MIT-LongTerm_00,128,MIT-LongTerm
373909,MIT-LongTerm_00,128,MIT-LongTerm
373998,MIT-LongTerm_00,128,MIT-LongTerm
374190,MIT-LongTerm_00,128,MIT-LongTerm
374280,MIT-LongTerm_00,128,MIT-LongTerm
374470,MIT-LongTerm_00,128,MIT-LongTerm
374560,MIT-LongTerm_00,128,MIT-LongTerm
374770,MIT-LongTerm_00,128,MIT-LongTerm
374955,MIT-LongTerm_00,128,MIT-LongTerm
375147,MIT-LongTerm_00,128,MIT-LongTerm
375237,MIT-LongTerm_00,128,MIT-LongTerm
375326,MIT-LongTerm_00,128,MIT-LongTerm
375535,MIT-LongTerm_00,128,MIT-LongTerm
375739,MIT-LongTerm_00,128,MIT-LongTerm
375980,MIT-LongTerm_00,128,MIT-LongTerm
376187,MIT-LongTerm_00,128,MIT-LongTerm
376378,MIT-LongTerm_00,128,MIT-LongTerm
376559,MIT-LongTerm_00,128,MIT-LongTerm
376751,MIT-LongTerm_00,128,MIT-LongTerm
376837,MIT-LongTerm_00,128,MIT-LongTerm
376925,MIT-LongTerm_00,128,MIT-LongTerm
377134,MIT-LongTerm_00,128,MIT-LongTerm
377236,MIT-LongTerm_00,128,MIT-LongTerm
377438,MIT-LongTerm_00,128,MIT-LongTerm
377634,MIT-LongTerm_00,128,MIT-LongTerm
377829,MIT-LongTerm_00,128,MIT-LongTerm
378009,MIT-LongTerm_00,128,MIT-LongTerm
378179,MIT-LongTerm_00,128,MIT-LongTerm
378338,MIT-LongTerm_00,128,MIT-LongTerm
378498,MIT-LongTerm_00,128,MIT-LongTerm
378766,MIT-LongTerm_00,128,MIT-LongTerm
378837,MIT-LongTerm_00,128,MIT-LongTerm
379014,MIT-LongTerm_00,128,MIT-LongTerm
379097,MIT-LongTerm_00,128,MIT-LongTerm
379282,MIT-LongTerm_00,128,MIT-LongTerm
379557,MIT-LongTerm_00,128,MIT-LongTerm
379837,MIT-LongTerm_00,128,MIT-LongTerm
380017,MIT-LongTerm_00,128,MIT-LongTerm
380102,MIT-LongTerm_00,128,MIT-LongTerm
380306,MIT-LongTerm_00,128,MIT-LongTerm
380394,MIT-LongTerm_00,128,MIT-LongTerm
380601,MIT-LongTerm_00,128,MIT-LongTerm
380695,MIT-LongTerm_00,128,MIT-LongTerm
380899,MIT-LongTerm_00,128,MIT-LongTerm
380988,MIT-LongTerm_00,128,MIT-LongTerm
381182,MIT-LongTerm_00,128,MIT-LongTerm
381274,MIT-LongTerm_00,128,MIT-LongTerm
381469,MIT-LongTerm_00,128,MIT-LongTerm
381755,MIT-LongTerm_00,128,MIT-LongTerm
381850,MIT-LongTerm_00,128,MIT-LongTerm
382051,MIT-LongTerm_00,128,MIT-LongTerm
382235,MIT-LongTerm_00,128,MIT-LongTerm
382425,MIT-LongTerm_00,128,MIT-LongTerm
382607,MIT-LongTerm_00,128,MIT-LongTerm
382790,MIT-LongTerm_00,128,MIT-LongTerm
382974,MIT-LongTerm_00,128,MIT-LongTerm
383156,MIT-LongTerm_00,128,MIT-LongTerm
383240,MIT-LongTerm_00,128,MIT-LongTerm
383358,MIT-LongTerm_00,128,MIT-LongTerm
383467,MIT-LongTerm_00,128,MIT-LongTerm
